OverallStatus,Hiretype,Title,Age,Original State,Source,IT,Joining Center,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,hike,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided
OfferDeclined,New Employee,0,29.74246575,Andhra Pradesh,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,13%,0,1,0,1,0
Joined,New Employee,1,26.72054795,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,1,8%,0,0,0,1,0
Joined,New Employee,1,23,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,31%,0,0,0,1,0
Joined,New Employee,0,25.74520548,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,48%,0,0,0,1,0
Joined,New Employee,1,29.74794521,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,22%,0,0,0,1,0
Joined,Transfer,0,32.01369863,Karnataka,GDS LEAP,0,Bangalore,42,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,New Employee,0,25.23835616,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
Joined,New Employee,1,25.89041096,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,38%,0,0,0,1,0
Joined,New Employee,1,22.6109589,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,31%,0,0,0,1,0
Joined,Re hire,1,27.16438356,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,20%,0,0,0,1,0
Joined,New Employee,0,22.2,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,30%,0,0,0,1,0
Joined,New Employee,0,22.88493151,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,35.64657534,Karnataka,CONSULTANCY,1,Bangalore,32,FALSE,2,Post Grad,0,18%,0,0,0,1,0
Joined,New Employee,0,28.62191781,Haryana,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,32%,0,1,0,1,0
OfferDeclined,New Employee,1,26.24657534,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,24%,0,1,0,1,0
OfferDeclined,New Employee,1,25.64931507,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,7%,0,0,0,1,0
Joined,New Employee,0,22.15890411,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,28.01917808,New Delhi,PORTAL,0,Gurgaon,44,FALSE,2,Post Grad,0,22%,0,0,0,1,0
Joined,New Employee,0,23.08767123,Karnataka,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,22.04657534,Karnataka,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
OfferDeclined,New Employee,1,22.29863014,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,29.31232877,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,Transfer,1,30.6630137,Karnataka,GDS LEAP,0,Gurgaon,42,FALSE,2,Post Grad,1,0%,0,1,0,0,FALSE
Joined,Transfer,1,27.25753425,Kerala,GDS LEAP,0,Trivandrum,44,TRUE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,New Employee,1,31.4109589,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,32,FALSE,2,Post Grad,0,3%,0,0,0,1,0
Joined,New Employee,1,24.12876712,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,1,17%,0,0,0,1,0
OfferDeclined,New Employee,1,27.91506849,Kerala,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,23%,0,1,0,1,0
Joined,New Employee,1,22.33150685,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,37%,0,1,0,1,0
OfferDeclined,New Employee,0,27.21369863,Kerala,EMPLOYEE REFERRAL,0,Kochi,42,FALSE,2,Post Grad,1,9%,0,0,0,1,0
Joined,New Employee,1,26.92876712,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,47%,0,1,0,1,0
Joined,New Employee,1,23.48493151,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,26%,0,0,0,1,0
Joined,New Employee,1,22.16438356,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,20%,0,0,0,1,0
Joined,New Employee,1,25.08767123,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,30%,0,0,0,1,0
OfferDeclined,New Employee,1,30.45205479,Kerala,EMPLOYEE REFERRAL,0,Kochi,44,FALSE,2,Post Grad,0,9%,0,0,0,1,0
Joined,New Employee,0,24.99726027,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,34%,0,0,0,1,0
Joined,New Employee,0,26.57260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,41%,0,0,0,1,0
Joined,New Employee,0,30.89315068,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,27%,0,0,0,1,0
Joined,New Employee,0,25.88493151,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,43.75616438,Andhra Pradesh,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,1,0%,0,1,0,1,0
Joined,New Employee,1,28.36438356,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,21%,0,0,0,1,0
Joined,New Employee,0,25.48219178,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,Transfer,0,34.60547945,Karnataka,GDS LEAP,0,Bangalore,44,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,Transfer,0,39.16164384,Karnataka,GDS LEAP,0,Bangalore,32,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
OfferDeclined,New Employee,1,28.62191781,West Bengal,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,1,23%,0,1,0,1,0
OfferDeclined,New Employee,1,26.84109589,West Bengal,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,22%,0,1,0,1,0
Joined,New Employee,0,26.0739726,Kerala,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,23%,0,1,0,1,0
Joined,New Employee,0,34.30684932,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,32,FALSE,2,Post Grad,0,29%,0,0,0,1,0
Joined,New Employee,0,34.49041096,Uttar Pradesh,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,27.44931507,New Delhi,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,100%,0,0,0,1,0
Joined,New Employee,0,38.14520548,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,32,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
OfferDeclined,New Employee,0,25.83013699,West Bengal,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,22%,0,1,0,1,0
Joined,New Employee,1,29.62191781,New Delhi,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,100%,0,0,0,1,0
Joined,New Employee,1,28.55616438,New Delhi,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,Re hire,1,24.40821918,Tamil Nadu,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,10%,0,1,0,1,0
OfferDeclined,New Employee,0,35.38356164,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,23%,0,0,0,1,0
Joined,New Employee,0,21.96438356,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,22.41643836,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,27.76438356,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,20%,0,0,0,1,0
Joined,New Employee,1,26.68219178,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,26.92876712,Haryana,PORTAL,0,Gurgaon,44,FALSE,2,Post Grad,0,19%,0,0,0,1,0
Joined,Re hire,1,20.7260274,Tamil Nadu,CAMPUS,0,Bangalore,4,FALSE,1,Post Grad,0,100%,0,0,1,1,0
Joined,New Employee,0,32.75890411,Haryana,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,22%,0,0,0,1,0
OfferDeclined,New Employee,0,31.29863014,Andhra Pradesh,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,100%,0,1,0,1,0
Joined,New Employee,0,32.49315068,Haryana,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,100%,0,1,0,1,0
Joined,Re hire,1,31.1369863,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,New Employee,1,28.70410959,Uttarakhand,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,25%,0,1,0,1,0
Joined,Re hire,1,23.98356164,Tamil Nadu,PORTAL,0,Chennai,44,FALSE,2,Post Grad,1,100%,0,0,0,1,0
Joined,New Employee,0,33.43561644,Karnataka,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,27.70410959,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
Joined,New Employee,0,42.2630137,Karnataka,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,0,10%,1,0,0,1,0
Joined,New Employee,0,36.48493151,Andhra Pradesh,EMPLOYEE REFERRAL,1,Bangalore,42,FALSE,2,Post Grad,0,26%,0,0,0,1,0
Joined,New Employee,0,25.20821918,Gujarat,PORTAL,1,Bangalore,44,FALSE,2,Post Grad,0,36%,0,1,0,1,0
Joined,New Employee,0,24.28767123,Karnataka,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,38%,0,0,0,1,0
Joined,New Employee,0,26.73972603,Karnataka,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,3%,0,0,0,1,0
OfferDeclined,New Employee,0,27.7890411,Tamil Nadu,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,28%,0,0,0,1,0
OfferDeclined,New Employee,0,27.20547945,Karnataka,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,46%,0,0,0,1,0
Joined,New Employee,0,26.34520548,Karnataka,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,29%,0,0,0,1,0
OfferDeclined,New Employee,0,28.66027397,Karnataka,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,30%,0,0,0,1,0
Joined,New Employee,0,28.09863014,Karnataka,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,33%,0,0,0,1,0
Joined,Transfer,0,40.46027397,Karnataka,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,0,10%,0,0,0,1,0
OfferDeclined,Re hire,0,26.45205479,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,17%,0,0,0,1,0
OfferDeclined,New Employee,0,26.03835616,West Bengal,WALK-IN,0,Bangalore,44,FALSE,2,Post Grad,1,42%,0,1,0,1,0
Joined,New Employee,1,27.24931507,Andhra Pradesh,CONSULTANCY,0,Gurgaon,44,FALSE,2,Post Grad,1,19%,0,1,0,1,0
Joined,New Employee,1,26.33424658,Kerala,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,23%,0,1,0,1,0
Joined,New Employee,1,32.10410959,Karnataka,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,26%,0,0,0,1,0
Joined,New Employee,0,24.52054795,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,14%,0,0,0,1,0
Joined,New Employee,0,25.4739726,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,26%,0,0,0,1,0
Joined,New Employee,1,25.41917808,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,34%,0,0,0,1,0
Joined,New Employee,0,30.15068493,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,26%,0,0,0,1,0
Joined,New Employee,1,27.13972603,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,23%,0,0,0,1,0
Joined,New Employee,1,25.32054795,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,24%,0,0,0,1,0
Joined,New Employee,1,26.66575342,Andhra Pradesh,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,25%,0,1,0,1,0
OfferDeclined,Re hire,0,32.32876712,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,32,FALSE,2,Post Grad,1,10%,1,0,0,1,0
Joined,Re hire,0,26.46849315,Kerala,PORTAL,0,Kochi,42,TRUE,2,Post Grad,1,0%,0,1,0,0,FALSE
OfferDeclined,Re hire,0,32.4739726,Karnataka,PORTAL,0,Bangalore,32,FALSE,2,Post Grad,1,13%,1,0,0,1,0
OfferDeclined,New Employee,0,33.41369863,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,26%,0,0,0,1,0
OfferDeclined,New Employee,0,36.55616438,Andhra Pradesh,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,23%,0,1,0,1,0
Joined,New Employee,0,32.94520548,West Bengal,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,24%,0,1,0,1,0
Joined,New Employee,0,32.50684932,West Bengal,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,21%,0,1,0,1,0
Joined,New Employee,0,34.26575342,West Bengal,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,20%,0,0,0,1,0
OfferDeclined,New Employee,0,31.84383562,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
Joined,New Employee,0,24.45479452,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
OfferDeclined,New Employee,0,27.32876712,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
Joined,New Employee,1,28.7369863,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
Joined,New Employee,1,26.99452055,West Bengal,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,100%,0,1,0,1,0
OfferDeclined,New Employee,1,27.32876712,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
OfferDeclined,New Employee,0,27.26849315,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
Joined,New Employee,0,30.88767123,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
OfferDeclined,New Employee,0,32.25753425,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,1,0,1,0
OfferDeclined,New Employee,0,34.06575342,West Bengal,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,100%,0,1,0,1,0
OfferDeclined,New Employee,0,32.76164384,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,100%,0,1,0,1,0
OfferDeclined,New Employee,0,30.33150685,New Delhi,PORTAL,0,Gurgaon,42,FALSE,2,Post Grad,0,13%,0,0,0,1,0
Joined,Transfer,0,33.9369863,Karnataka,GDS LEAP,0,Bangalore,32,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,New Employee,0,33.32876712,Andhra Pradesh,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,1,34%,0,1,0,1,0
OfferDeclined,New Employee,0,41.63835616,West Bengal,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,24%,0,1,0,1,0
Joined,New Employee,0,26.27123288,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
Joined,New Employee,0,21.98082192,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,0,0,1,0
Joined,New Employee,0,24.15342466,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,23.8739726,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,26.7260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,Transfer,1,48.70136986,Uttar Pradesh,PORTAL,0,Gurgaon,32,FALSE,2,Post Grad,1,100%,0,0,0,1,0
Joined,New Employee,1,34.56712329,Andhra Pradesh,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,24%,0,1,0,1,0
Joined,New Employee,1,22.76438356,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,29.85753425,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,26%,0,0,0,1,0
Joined,New Employee,1,27.47945205,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,10%,0,0,0,1,0
Joined,New Employee,0,23.68493151,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,17%,0,0,0,1,0
Joined,New Employee,1,23.13972603,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,40%,0,0,0,1,0
Joined,New Employee,1,25.70684932,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,18%,0,0,0,1,0
Joined,New Employee,1,29.02739726,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,54%,0,0,0,1,0
OfferDeclined,Re hire,1,32.49041096,Karnataka,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,8%,0,0,0,1,0
Joined,New Employee,1,29.48493151,Haryana,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,26%,0,0,0,1,0
OfferDeclined,New Employee,0,29.01917808,West Bengal,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,23%,0,1,0,1,0
Joined,New Employee,1,25.84383562,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,39.95342466,New Delhi,PORTAL,0,Gurgaon,32,FALSE,2,Post Grad,0,30%,1,0,0,1,0
OfferDeclined,New Employee,0,30.62191781,New Delhi,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,23%,0,0,0,1,0
Joined,New Employee,0,31.86575342,Haryana,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,1,23%,0,0,0,1,0
OfferDeclined,New Employee,0,28.32054795,Uttar Pradesh,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,23%,0,0,0,1,0
Joined,New Employee,0,37.0739726,Andhra Pradesh,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,23%,0,1,0,1,0
Joined,New Employee,1,30.83561644,New Delhi,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,22%,0,0,0,1,0
Joined,New Employee,1,23.24931507,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,35%,0,0,0,1,0
Joined,New Employee,1,31.43287671,Karnataka,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,23%,0,0,0,1,0
Joined,New Employee,1,22.40547945,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,3%,0,0,0,1,0
Joined,New Employee,1,25.69589041,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,20%,0,0,0,1,0
Joined,New Employee,1,25.16438356,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,56%,0,0,0,1,0
Joined,New Employee,1,26.22739726,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,23.8739726,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,31.77260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,48%,0,0,0,1,0
OfferDeclined,New Employee,1,25.85479452,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,30%,0,0,0,1,0
Joined,New Employee,0,31.28493151,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,3%,0,0,0,1,0
OfferDeclined,New Employee,1,24.14520548,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,33%,0,0,0,1,0
Joined,New Employee,0,26.76986301,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,32%,0,0,0,1,0
Joined,New Employee,1,28.35342466,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,23.49589041,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,24.70684932,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,47%,0,0,0,1,0
Joined,New Employee,0,28.11506849,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,27%,0,1,0,1,0
Joined,New Employee,1,24.29315068,Tamil Nadu,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,28.18630137,Uttar Pradesh,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,27.54794521,Orissa,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,26.83835616,Kerala,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,25.05205479,Tamil Nadu,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,26.28493151,Maharashtra,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,23.69315068,Madhya Pradesh,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,25.70684932,Maharashtra,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,25.11232877,Orissa,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,24.47671233,Tamil Nadu,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,27.66849315,Tamil Nadu,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,30.61643836,Maharashtra,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,28.99452055,Gujarat,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,22.98356164,Maharashtra,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,27.00273973,Maharashtra,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,26.67123288,Maharashtra,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,100%,1,1,0,1,0
Joined,New Employee,0,26.01917808,New Delhi,CAMPUS,0,Gurgaon,42,FALSE,2,Post Grad,0,100%,1,1,0,1,0
Joined,New Employee,0,27.59726027,Maharashtra,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,100%,1,1,0,1,0
Joined,New Employee,1,27.51506849,Chhattisgarh,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,100%,1,1,0,1,0
Joined,New Employee,1,26.9369863,Uttar Pradesh,CAMPUS,0,Gurgaon,42,FALSE,2,Post Grad,0,100%,1,1,0,1,0
Joined,New Employee,1,26.61917808,Karnataka,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,100%,1,1,0,1,0
Joined,New Employee,1,33.33972603,Karnataka,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,19%,0,0,0,1,0
OfferDeclined,New Employee,1,24.8739726,Kerala,CONSULTANCY,0,Kochi,44,FALSE,2,Post Grad,1,13%,0,0,0,1,0
OfferDeclined,New Employee,0,27.49589041,Kerala,CONSULTANCY,0,Kochi,44,FALSE,2,Post Grad,1,13%,0,0,0,1,0
OfferDeclined,New Employee,0,35.35616438,Kerala,CONSULTANCY,0,Kochi,42,FALSE,2,Post Grad,1,13%,0,0,0,1,0
Joined,New Employee,1,33.31506849,Kerala,CONSULTANCY,0,Kochi,42,FALSE,2,Post Grad,1,13%,0,0,0,1,0
OfferDeclined,New Employee,1,34.00273973,Kerala,EMPLOYEE REFERRAL,0,Kochi,42,FALSE,2,Post Grad,1,13%,0,0,0,1,0
OfferDeclined,New Employee,1,27.35068493,Kerala,EMPLOYEE REFERRAL,0,Kochi,44,FALSE,2,Post Grad,1,13%,0,0,0,1,0
OfferDeclined,New Employee,0,28.87945205,Kerala,EMPLOYEE REFERRAL,0,Kochi,44,FALSE,2,Post Grad,1,13%,0,0,0,1,0
Joined,New Employee,1,28.29041096,Maharashtra,CAMPUS,0,Gurgaon,42,FALSE,2,Post Grad,0,100%,1,1,0,1,0
Joined,New Employee,1,28.64931507,Maharashtra,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,100%,1,1,0,1,0
OfferDeclined,New Employee,1,32.41369863,Kerala,CONSULTANCY,0,Kochi,44,FALSE,2,Post Grad,1,13%,0,0,0,1,0
OfferDeclined,New Employee,0,31.36164384,Kerala,EMPLOYEE REFERRAL,0,Kochi,42,FALSE,2,Post Grad,1,13%,0,0,0,1,0
OfferDeclined,New Employee,0,26.81917808,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,25%,0,0,0,1,0
Joined,New Employee,1,27.18630137,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,28%,0,0,0,1,0
